,file_name,file_datetime,has_bf_label,product_name,product_categories,product_price,product_old_price,product_percentage
0,1-to-1-gluten-free-baking-flour-44oz-2lbs-1.24kg-bobs-red-mill-mpg1636954.html,2022-11-14 22:03:46.380779,1,"Bob'S Red Mill 1 To 1 Gluten Free Baking Flour, 44oz 2lbs 1.24Kg","Grocery,Cooking & Baking,Flours & Meals,Barley Flour","₦ 11,000",,
1,1-to-1-gluten-free-baking-flour-64oz-4lbs-bobs-red-mill-mpg1646647.html,2022-11-14 22:28:11.696762,0,"Bob'S Red Mill 1 To 1 Gluten Free Baking Flour, 64oz 4lbs","Grocery,Cooking & Baking,Flours & Meals,Barley Flour","₦ 16,800",,
2,1.5l-multipurpose-blender-with-smoothie-maker-bls-360-binatone-mpg1673682.html,2022-11-14 22:14:37.943123,1,Binatone 1.5L Multipurpose Blender With Smoothie Maker (BLS-360),"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders","₦ 16,900","₦ 18,590",9%
3,10-litres-heavy-duty-stand-mixer-sokany-mpg1673224.html,2022-11-14 22:03:02.709922,1,Sokany 10 Litres Heavy Duty Stand Mixer,"Home & Office,Small & Cooking Appliances,Small Appliances,Mixing & Blending","₦ 140,000",,
4,100-genuine-original-650va-ups-metal-blue-gate-mpg1578484.html,2022-11-14 21:57:48.638983,1,Blue Gate 100% Genuine Original 650VA UPS - Metal,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 40,000",,
5,100-genuine-original-dtp-bluetooth-pos-mobile-thermal-printer-58mm-dtp-mpg1565641.html,2022-11-14 21:19:14.427587,0,Dtp 100% Genuine Original DTP Bluetooth POS Mobile Thermal Printer 58mm,"Computing,Computers,Printers,Laser Printers","₦ 20,000",,
6,100-genune-bluegate-2000va-ups-blue-gate-mpg1432517.html,2022-11-14 21:59:02.005817,1,Blue Gate 100% Genune BLUEGATE 2000VA UPS,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 90,000",,
7,10000g-353oz-big-capacity-digital-scale-food-materials-weighing-kitchen-tool-intl-generic-mpg1234171.html,2022-11-14 21:50:35.613760,1,10000g 353oz Big Capacity Digital Scale Food Materials Weighing Kitchen Tool - Intl,"Home & Office,Home & Kitchen,Kitchen & Dining,Kitchen Utensils & Gadgets,Measuring Tools & Scales,Spoons","₦ 4,741","₦ 4,990",5%
8,10000mah-virgin-power-bank-black-new-age-mpg1576481.html,2022-11-14 21:33:07.603142,0,New Age 10000mAh Virgin Power Bank - Black,"Phones & Tablets,Tablets,Tablet Accessories,Power Banks","₦ 5,600","₦ 10,000",44%
9,1000rganic-matcha-green-tea100gramsbest-quality.-a2z-ancient-herbs-mpg1534695.html,2022-11-14 22:17:57.924198,0,"A2Z ANCIENT HERBS 100%0rganic Matcha GREEN TEA,100grams,BEST QUALITY.","Grocery,Beverages,Coffee, Tea & Cocoa,Tea,Green","₦ 3,999","₦ 10,000",60%
