,file_name,file_datetime,has_bf_label,product_name,product_categories,product_price,product_old_price,product_percentage
0,1-to-1-gluten-free-baking-flour-44oz-2lbs-1.24kg-bobs-red-mill-mpg1636954.html,2022-11-28 23:52:18.033661,1,"Bob'S Red Mill 1 To 1 Gluten Free Baking Flour, 44oz 2lbs 1.24Kg","Grocery,Cooking & Baking,Flours & Meals,Barley Flour","₦ 11,000",,
1,1-to-1-gluten-free-baking-flour-64oz-4lbs-bobs-red-mill-mpg1646647.html,2022-11-28 23:45:01.817956,0,"Bob'S Red Mill 1 To 1 Gluten Free Baking Flour, 64oz 4lbs","Grocery,Cooking & Baking,Flours & Meals,Barley Flour","₦ 16,800",,
2,1.5l-multipurpose-blender-with-smoothie-maker-bls-360-binatone-mpg1673682.html,2022-11-28 23:41:06.229391,1,Binatone 1.5L Multipurpose Blender With Smoothie Maker (BLS-360),"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders","₦ 16,900","₦ 18,436",8%
3,10-litres-heavy-duty-stand-mixer-sokany-mpg1673224.html,2022-11-29 00:12:35.219718,1,Sokany 10 Litres Heavy Duty Stand Mixer,"Home & Office,Small & Cooking Appliances,Small Appliances,Mixing & Blending","₦ 140,000",,
4,100-genuine-ink-445-black-and-446-colour-canon-mpg1533584.html,2022-11-28 23:30:27.343510,1,Canon 100% Genuine Ink 445 Black And 446 Colour,"Computing,Computer Accessories,Printer Ink & Toner","₦ 29,999","₦ 32,140",7%
5,100-genuine-original-650va-ups-metal-blue-gate-mpg1578484.html,2022-11-28 23:57:50.358196,1,Blue Gate 100% Genuine Original 650VA UPS - Metal,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 39,500",,
6,100-genuine-original-dtp-bluetooth-pos-mobile-thermal-printer-58mm-dtp-mpg1565641.html,2022-11-28 23:43:12.009112,0,Dtp 100% Genuine Original DTP Bluetooth POS Mobile Thermal Printer 58mm,"Computing,Computers,Printers,Laser Printers","₦ 20,000",,
7,100-genune-bluegate-2000va-ups-blue-gate-mpg1432517.html,2022-11-28 23:56:37.596335,1,Blue Gate 100% Genune BLUEGATE 2000VA UPS,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 89,500",,
8,1000rganic-matcha-green-tea100gramsbest-quality.-a2z-ancient-herbs-mpg1534695.html,2022-11-28 23:48:04.632156,0,"A2Z ANCIENT HERBS 100%0rganic Matcha GREEN TEA,100grams,BEST QUALITY.","Grocery,Beverages,Coffee, Tea & Cocoa,Tea,Green","₦ 3,999","₦ 10,000",60%
9,100kg-electronic-digital-scale-camry-mpg1579578.html,2022-11-28 23:37:40.641390,0,Camry 100kg Electronic Digital Scale,"Phones & Tablets,Carrier Cell Phones","₦ 27,900","₦ 30,700",9%
10,100pcs-air-fryer-disposable-parchment-paper-non-stick-air-generic-mpg1672451.html,2022-11-29 00:17:49.637021,0,100Pcs Air Fryer Disposable Parchment,"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Air Fryers","₦ 6,592","₦ 10,218",35%
11,10kva-servo-centrial-stabilizer-80v-280v-jordy-ele-mpg323403.html,2022-11-28 23:57:40.777146,1,JORDY ELE 10KVA SERVO CENTRIAL STABILIZER 80V-280V,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 185,000",,
12,10moons-1060-plus-graphic-tablet-106-inch-large-board-137217286.html,2022-11-28 23:43:18.240146,1,10moons 1060 Plus Graphic Tablet 10*6-inch Large Board,"Computing,Computer Accessories,Input Devices,Graphics Tablets","₦ 19,780","₦ 61,600",68%
13,10moons-battery-free-stylus-pen-8192-pressure-levels-106885232.html,2022-11-28 23:44:52.525849,0,10moons Battery-free Stylus Pen 8192 Pressure Levels,"Computing,Computer Accessories,Input Devices,Digital Pens","₦ 14,240","₦ 28,480",50%
14,115plus-smartwatch-bracelet-heart-rate-monitor-bloodpressure-generic-mpg1234271.html,2022-11-29 09:34:41.734089,0,115 Smartwatch Bracelet Heart Rate Monitor Blood Pressure,"Phones & Tablets,Mobile Phone Accessories,Smart Watches","₦ 3,700","₦ 6,000",38%
15,11l-electric-oven-bakingtoastingre-heating-grilling-century-mpg1622618.html,2022-11-28 23:36:35.317396,1,"Century 11L Electric Oven -Baking,Toasting,Re-heating & Grilling","Home & Office,Small & Cooking Appliances,Cooking Appliances,Cook Top","₦ 17,900","₦ 25,000",28%
16,11l-electric-oven-cov-8320-b-century-mpg1662354.html,2022-11-28 23:40:52.497418,1,Century 11L Electric Oven - COV 8320-B,"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Ovens & Toasters","₦ 16,800","₦ 25,000",33%
17,12-cards-of-aa-lr6-1.5voltage-alkaline-battery-duracell-mpg1237214.html,2022-11-29 00:02:18.455913,0,Duracell 12 Cards Of AA LR6 1.5Voltage Alkaline Battery,"Electronics,Accessories & Supplies,Batteries, Chargers & Accessories,Household Batteries,AA","₦ 10,200","₦ 40,000",75%
18,12-inches-rechargeable-table-fan-with-portable-handle-led-light-chargefull-indicator-century-mpg1642894.html,2022-11-28 23:36:24.560647,1,"Century 12 Inches Rechargeable Table Fan With Portable Handle, LED Light & Charge/Full Indicator","Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Rechargeable Fans","₦ 27,999","₦ 30,000",7%
19,12-pieces-face-towel-white-generic-mpg292469.html,2022-11-29 00:16:07.723489,0,12 Pieces Face Towel -- White,"Home & Office,Home & Kitchen,Bath,Towels,Hand Towels","₦ 5,850",,
