,file_name,file_datetime,has_bf_label,product_name,product_categories,product_price,product_old_price,product_percentage
0,1-to-1-gluten-free-baking-flour-44oz-2lbs-1.24kg-bobs-red-mill-mpg1636954.html,2022-11-12 21:45:40.934388,1,"Bob'S Red Mill 1 To 1 Gluten Free Baking Flour, 44oz 2lbs 1.24Kg","Grocery,Cooking & Baking,Flours & Meals,Barley Flour","₦ 11,000",,
1,1-to-1-gluten-free-baking-flour-64oz-4lbs-bobs-red-mill-mpg1646647.html,2022-11-12 21:37:39.581821,0,"Bob'S Red Mill 1 To 1 Gluten Free Baking Flour, 64oz 4lbs","Grocery,Cooking & Baking,Flours & Meals,Barley Flour","₦ 16,800",,
2,1.5l-multipurpose-blender-with-smoothie-maker-bls-360-binatone-mpg1673682.html,2022-11-12 21:34:00.419479,1,Binatone 1.5L Multipurpose Blender With Smoothie Maker (BLS-360),"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders","₦ 16,900","₦ 18,590",9%
3,10-litres-heavy-duty-stand-mixer-sokany-mpg1673224.html,2022-11-12 21:27:42.650013,1,Sokany 10 Litres Heavy Duty Stand Mixer,"Home & Office,Small & Cooking Appliances,Small Appliances,Mixing & Blending","₦ 140,000",,
4,100-genuine-ink-445-black-and-446-colour-canon-mpg1533584.html,2022-11-12 16:49:06.458205,1,Canon 100% Genuine Ink 445 Black And 446 Colour,"Computing,Computer Accessories,Printer Ink & Toner","₦ 28,000","₦ 32,140",13%
5,100-genuine-original-650va-ups-metal-blue-gate-mpg1578484.html,2022-11-12 21:53:10.576600,1,Blue Gate 100% Genuine Original 650VA UPS - Metal,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 40,000",,
6,100-genuine-original-dtp-bluetooth-pos-mobile-thermal-printer-58mm-dtp-mpg1565641.html,2022-11-12 21:04:13.355675,0,Dtp 100% Genuine Original DTP Bluetooth POS Mobile Thermal Printer 58mm,"Computing,Computers,Printers,Laser Printers","₦ 20,000",,
7,100-genune-bluegate-2000va-ups-blue-gate-mpg1432517.html,2022-11-12 21:51:02.810177,1,Blue Gate 100% Genune BLUEGATE 2000VA UPS,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 90,000",,
8,10000g-353oz-big-capacity-digital-scale-food-materials-weighing-kitchen-tool-intl-generic-mpg1234171.html,2022-11-12 21:19:03.602434,1,10000g 353oz Big Capacity Digital Scale Food Materials Weighing Kitchen Tool - Intl,"Home & Office,Home & Kitchen,Kitchen & Dining,Kitchen Utensils & Gadgets,Measuring Tools & Scales,Spoons","₦ 4,741","₦ 4,990",5%
9,10000mah-virgin-power-bank-black-new-age-mpg1576481.html,2022-11-12 21:09:00.210178,0,New Age 10000mAh Virgin Power Bank - Black,"Phones & Tablets,Tablets,Tablet Accessories,Power Banks","₦ 5,600","₦ 10,000",44%
10,1000rganic-matcha-green-tea100gramsbest-quality.-a2z-ancient-herbs-mpg1534695.html,2022-11-12 21:41:00.259762,0,"A2Z ANCIENT HERBS 100%0rganic Matcha GREEN TEA,100grams,BEST QUALITY.","Grocery,Beverages,Coffee, Tea & Cocoa,Tea,Green","₦ 3,999","₦ 10,000",60%
11,100kg-electronic-digital-scale-camry-mpg1579578.html,2022-11-12 21:30:34.380079,0,Camry 100kg Electronic Digital Scale,"Phones & Tablets,Carrier Cell Phones","₦ 27,500","₦ 30,700",10%
12,100pcs-air-fryer-disposable-parchment-paper-non-stick-air-generic-mpg1672451.html,2022-11-12 21:21:38.195467,0,100Pcs Air Fryer Disposable Parchment,"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Air Fryers","₦ 6,592","₦ 10,218",35%
13,10kva-servo-centrial-stabilizer-80v-280v-jordy-ele-mpg323403.html,2022-11-12 21:52:46.740192,1,JORDY ELE 10KVA SERVO CENTRIAL STABILIZER 80V-280V,"Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 185,000",,
14,10moons-1060-plus-graphic-tablet-106-inch-large-board-137217286.html,2022-11-12 21:04:19.506313,1,10moons 1060 Plus Graphic Tablet 10*6-inch Large Board,"Computing,Computer Accessories,Input Devices,Graphics Tablets","₦ 25,280","₦ 61,600",59%
15,10moons-battery-free-stylus-pen-8192-pressure-levels-106885232.html,2022-11-12 16:56:36.059721,0,10moons Battery-free Stylus Pen 8192 Pressure Levels,"Computing,Computer Accessories,Input Devices,Digital Pens","₦ 5,820","₦ 7,280",20%
16,115plus-smartwatch-bracelet-heart-rate-monitor-bloodpressure-generic-mpg1234271.html,2022-11-12 17:00:59.863329,0,115 Smartwatch Bracelet Heart Rate Monitor Blood Pressure,"Phones & Tablets,Mobile Phone Accessories,Smart Watches","₦ 3,700","₦ 6,000",38%
17,11l-electric-oven-bakingtoastingre-heating-grilling-century-mpg1622618.html,2022-11-12 21:29:29.424473,1,"Century 11L Electric Oven -Baking,Toasting,Re-heating & Grilling","Home & Office,Small & Cooking Appliances,Cooking Appliances,Cook Top","₦ 17,900","₦ 25,000",28%
18,11l-electric-oven-cov-8320-b-century-mpg1662354.html,2022-11-12 21:33:47.200052,1,Century 11L Electric Oven - COV 8320-B,"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Ovens & Toasters","₦ 16,800","₦ 25,000",33%
19,12-cards-of-aa-lr6-1.5voltage-alkaline-battery-duracell-mpg1237214.html,2022-11-12 21:18:58.141353,0,Duracell 12 Cards Of AA LR6 1.5Voltage Alkaline Battery,"Electronics,Accessories & Supplies,Batteries, Chargers & Accessories,Household Batteries,AA","₦ 10,200","₦ 40,000",75%
20,12-inches-rechargeable-table-fan-with-portable-handle-led-light-chargefull-indicator-century-mpg1642894.html,2022-11-12 21:29:19.971922,1,"Century 12 Inches Rechargeable Table Fan With Portable Handle, LED Light & Charge/Full Indicator","Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Rechargeable Fans","₦ 28,999","₦ 30,000",3%
21,12-pieces-face-towel-white-generic-mpg292469.html,2022-11-12 21:23:30.437216,0,12 Pieces Face Towel -- White,"Home & Office,Home & Kitchen,Bath,Towels,Hand Towels","₦ 5,850",,
22,12.5kg-gas-cylinderglass-top-2-burnerregulator-hoseclips-cepsa-mpg1580491.html,2022-11-12 21:21:36.718906,0,"Cepsa 12.5kg Gas Cylinder,Glass Top 2 Burner,Regulator, Hose/Clips","Home & Office,Small & Cooking Appliances,Cooking Appliances,Cookers,Gas Cookers,Glass-Top","₦ 45,999","₦ 49,000",6%
23,128gb-cruzer-glide-3.0-usb-flash-drive-sandisk-mpg1662875.html,2022-11-12 16:50:55.624927,0,SanDisk 128GB Cruzer Glide 3.0 USB Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 8,800",,
24,128gb-ultra-dual-usb-type-c-otg-sdddc2-128g-g46-sandisk-mpg1576679.html,2022-11-12 16:45:41.371487,1,SanDisk 128GB Ultra Dual USB Type-C OTG  (SDDDC2-128G-G46),"Computing,Computers,Data Storage,USB Flash Drives","₦ 12,500",,
25,128gb-ultra-otg-micro-usb-type-c-lightning-4in1-flash-drive-otg-mpg1662869.html,2022-11-12 21:57:19.209032,0,Otg 128GB Ultra OTG Micro USB Type-c Lightning 4in1 Flash Drive,"Computing,Computers,Data Storage,USB Flash Drives","₦ 21,000","₦ 25,000",16%
26,128m-m2-miracast-any-cast-wireless-dlna-airplay-mirror-hdmi-tv-stick-wifi-display-for-ios-android-anycast-mpg1595282.html,2022-11-12 21:04:56.797012,0,Anycast 128M M2 Miracast Any Cast Wireless DLNA AirPlay Mirror HDMI TV Stick Wifi Display For IOS Android,"Electronics,Accessories & Supplies,Audio & Video Accessories,Cables,HDMI Cables","₦ 6,980","₦ 9,450",26%
27,14-42-inches-ledlcd-tv-wall-hangerbracket-d-marc-universal-tv-guard-surge-adapter-d-marc-mpg347006.html,2022-11-12 21:16:45.527599,0,D-Marc 14-42 Inches LED/LCD TV Wall Hanger/Bracket + D-marc Universal TV Guard Surge Adapter,"Electronics,Accessories & Supplies,Audio & Video Accessories,TV Accessories & Parts","₦ 5,000",,
28,15.6-inch-value-topload-case-hp-mpg123014.html,2022-11-12 16:47:09.240379,1,Hp 15.6 Inch Value Topload Case,"Computing,Computers,Laptop Accessories,Bags, Cases & Sleeves","₦ 8,100","₦ 9,000",10%
29,15000mah-power-bank-black-new-age-mpg1668976.html,2022-11-12 21:17:02.373981,0,New Age 15000mAh Power Bank (Black),"Phones & Tablets,Mobile Phone Accessories,Batteries & Battery Packs,Portable Power Banks","₦ 6,399","₦ 7,729",17%
30,15amps-ac-guard-for-surge-protection-d-marc-mpg292188.html,2022-11-12 21:17:14.141647,0,D-Marc 15Amps AC Guard For Surge Protection,"Electronics,Accessories & Supplies,Power Protection,Surge Protectors","₦ 5,400","₦ 5,500",2%
31,15mm5m-glow-in-the-dark-tape-luminous-tape-self-adhesive-generic-mpg1676890.html,2022-11-12 21:33:58.676136,1,15mm*5m Glow In The Dark Tape Luminous Tape Self-adhesive,"Home & Office,Office Products,Office & School Supplies,Tape, Adhesives & Fasteners,Tape,Duct Tape","₦ 1,899","₦ 3,724",49%
32,16-inch-powerful-super-cool-quiet-standing-fan-a-1691-binatone-mpg1662353.html,2022-11-12 21:34:00.364256,1,"Binatone 16-Inch Powerful Super Cool Quiet Standing Fan, Adjustable Standing , 5 Speed Setting with One Year Warranty","Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Standing Fans","₦ 18,554","₦ 24,356",24%
33,16-inch-rechargeable-fan-40d-with-remote-and-led-light-century-mpg1238301.html,2022-11-12 21:27:14.373844,1,Century 16-Inch Rechargeable Fan - 40D With Remote And LED Light,"Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Rechargeable Fans","₦ 41,890","₦ 52,000",19%
34,16-inch-rechargeable-standing-fan-with-remote-control-white-lontor-mpg51297.html,2022-11-12 21:32:13.031524,1,Lontor 16 Inch Rechargeable Standing Fan With Remote Control & Usb CTL-CF020RU,"Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Rechargeable Fans","₦ 37,500","₦ 43,299",13%
35,16-inches-rechargeable-fan-remote-control-qrf-5916hr-qasa-mpg1675262.html,2022-11-12 21:34:03.028153,1,Qasa 16 Inches Rechargeable Fan + Remote Control QRF-5916HR,"Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Rechargeable Fans","₦ 39,300","₦ 46,000",15%
36,17a-black-laserjet-toner-cartridge-eastbuy-mpg195963.html,2022-11-12 16:57:24.977572,0,17a Black LaserJet Toner Cartridge,"Computing,Computer Accessories,Printer Ink & Toner","₦ 8,000",,
37,18-channel-cctv-power-supply-dc-12v.-with-splitter-fuse-box-cctv-mpg1240601.html,2022-11-12 21:17:54.226412,0,"Cctv 18 Channel CCTV Power Supply DC 12V. With Splitter Fuse Box,","Electronics,Accessories & Supplies,Power Protection,Uninterrupted Power Supply (UPS)","₦ 17,700","₦ 19,000",7%
38,18-inch-445mm-wall-fan-bb-mpg1432156.html,2022-11-12 21:24:46.885749,0,BB 18 Inch (445MM) WALL FAN,"Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Wall-Mounted Fans","₦ 17,599",,
39,18-inch-plus-rechargeable-standing-fan-wit-remote-control.-ox-mpg1662251.html,2022-11-12 21:29:30.851279,0,Ox 18-Inch Plus Rechargeable Standing Fan Wit Remote Control.,"Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Rechargeable Fans","₦ 43,921","₦ 75,000",41%
40,18-rechargeable-fanremoteled-light-blackred-century-mpg1266625.html,2022-11-12 21:20:08.305650,0,"Century 18"" Rechargeable Fan+Remote+LED Light RED/BLACK","Home & Office,Home & Kitchen,Heaters, Air Cooling & Purification,Household Fans,Standing Fans","₦ 43,990","₦ 65,000",32%
41,18.5v-3.5a-small-mouth-laptop-charger-with-power-cord-adapter-mpg1517256.html,2022-11-12 16:58:33.007301,0,Hp 18.5V 3.5A Small Mouth Laptop Charger With Power Cord,"Computing,Computers,Laptop Accessories,Chargers & Adapters","₦ 5,100","₦ 6,500",22%
42,18163264gb-rotary-usb-2.0-flash-drive-memory-stick-black-generic-mpg1662838.html,2022-11-12 16:44:48.297212,1,UWY USB Flash Drive 64GB Pen USB 2.0 Metal High Speed  OTG,"Computing,Computers,Data Storage,USB Flash Drives","₦ 2,081","₦ 3,900",47%
43,19v-1.58a-small-round-mouth-mini-laptop-charger-adapter-mpg1517257.html,2022-11-12 16:49:34.178603,0,Hp 19V 1.58A Small Round Mouth Mini Laptop Charger,"Computing,Computers,Laptop Accessories,Chargers & Adapters","₦ 5,300","₦ 6,500",18%
44,1g-silicone-compound-heatsink-thermal-paste-grease-tube-for-cpu-radiator-cooling-universal-mpg158328.html,2022-11-12 16:48:00.991462,0,1g Silicone Compound Heatsink Thermal Paste Grease Tube For CPU Radiator Cooling,"Computing,Computer Accessories","₦ 1,500",,
45,1more-comfobuds-pro-true-wireless-headphones-144795770.html,2022-11-12 21:11:33.552558,0,1More Comfobuds Pro True Wireless Headphones,"Electronics,Accessories & Supplies,Audio & Video Accessories,Earphone & Headphone Accessories","₦ 42,999","₦ 50,999",16%
46,1st-eagle-high-speed-a-class-micro-memory-sd-card-original-8gb-152370657.html,2022-11-12 21:10:17.160457,1,1st Eagle High Speed A Class Micro Memory SD Card Original 8gb,"Phones & Tablets,Mobile Phone Accessories,Memory Cards,SD Cards","₦ 4,450","₦ 8,599",48%
47,1tb-ssd-western-digital-mpg1565651.html,2022-11-12 21:54:18.558586,1,Western Digital 1tb SSD Western Digital,"Computing,Computers,Computer Components,Internal Hard Drives","₦ 66,025","₦ 72,500",9%
48,2-in-1-spring-sensation-detergent-2kg-sunlight-mpg199658.html,2022-11-12 21:38:37.142692,0,Sunlight 2 In 1 Spring Sensation Detergent - 2kg,"Health & Beauty,Sports Nutrition,Healthy Snacks & Beverages,Cereal","₦ 5,000",,
49,2-slice-auto-pop-up-toaster-pop-212-black-binatone-mpg1671119.html,2022-11-12 21:31:48.757934,1,Binatone 2 Slice Auto Pop-Up Toaster - POP-212 - Black,"Home & Office,Home & Kitchen,Kitchen & Dining,Small Appliances,Ovens & Toasters","₦ 10,200","₦ 10,940",7%
50,2-way-radio-bf-888s-walkie-talkie-with-ear-piece-10-pieces-baofeng-mpg308386.html,2022-11-12 21:14:20.829015,0,Baofeng 2-Way Radio BF-888S Walkie Talkie WITH EAR PIECE- 10 Pieces,"Electronics,Portable Audio & Recorders,CB & Two-Way Radios","₦ 85,000","₦ 90,000",6%
51,2.0-heavy-duty-sound-speakers-tower-series.-emgold-mpg1584671.html,2022-11-12 21:06:56.719933,0,EMGOLD 2.0 Heavy Duty Sound Speakers Tower Series.,"Electronics,Home Audio,Home Theater Systems,Complete Home Theater Systems","₦ 79,999","₦ 85,000",6%
