,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,HA208EA339Q74NAFAMZ,Havit Wireless Bluetooth Gamepad Game Controller For IOS Android Mobile Smartphones Tablet,https://www.jumia.com.ng/havit-wireless-bluetooth-gamepad-game-controller-for-ios-android-mobile-smartphones-tablet-123219868.html,"₦ 12,500",,,2022-11-02 22:49:24.654579
1,GE779EA0FEDF7NAFAMZ,M40 Wireless Mouse 2.4G Rechargeable 3 Adjustable DPI,https://www.jumia.com.ng/generic-m40-wireless-mouse-2.4g-rechargeable-3-adjustable-dpi-91846852.html,"₦ 4,310","₦ 6,900",38%,2022-11-02 22:49:24.840588
2,GE779EA1AI49FNAFAMZ,Mini Fan Air Conditioning,https://www.jumia.com.ng/generic-mini-fan-air-conditioning-76670187.html,"₦ 3,900","₦ 6,500",40%,2022-11-02 22:49:25.100585
3,FI183CL1UA8G9NAFAMZ,Firman POWER BANK 20000MAH: SUMEC FIRMAN SUPER STRONG BRANDF,https://www.jumia.com.ng/firman-power-bank-20000mah-sumec-firman-super-strong-brandf-196123311.html,"₦ 9,499","₦ 40,300",76%,2022-11-02 22:49:25.283787
4,LO852EL1JZU6ONAFAMZ,Logitech MK270 Wireless Keyboard And Mouse With Long-Range Wireless,https://www.jumia.com.ng/logitech-mk270-wireless-keyboard-and-mouse-with-long-range-wireless-6905049.html,"₦ 15,900","₦ 17,562",9%,2022-11-02 22:49:25.501594
5,GE779EL0A8VOPNAFAMZ,GIGA 630 Compressed Gas Air Duster 450ml,https://www.jumia.com.ng/compressed-gas-air-duster-450ml-generic-mpg1186750.html,"₦ 4,700",,,2022-11-02 22:49:25.626291
6,HP246CL2G51N1NAFAMZ,Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ 32GB FLASH,https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb-ram-64gb-hdd-win-10-32gb-flash-131614084.html,"₦ 108,000","₦ 135,000",20%,2022-11-02 22:49:25.795619
7,XI363EA3J9L4ONAFAMZ,XIAOMI Mi WIFI Router 4C 300Mbps High-speed 64 RAM,https://www.jumia.com.ng/xiaomi-mi-wifi-router-4c-300mbps-high-speed-64-ram-202585731.html,"₦ 13,000",,,2022-11-02 22:49:25.961330
8,GE779EA1M4AOJNAFAMZ,HDMI 19 Pin Female To HDMI 19Pin Female Adapter(Black),https://www.jumia.com.ng/generic-hdmi-19-pin-female-to-hdmi-19pin-female-adapterblack-59181679.html,₦ 720,"₦ 1,099",34%,2022-11-02 22:49:26.143062
9,GE779EL1GCSV9NAFAMZ,Thermal Conductive Paste For CPU Chipset Cooling 30g,https://www.jumia.com.ng/generic-thermal-conductive-paste-for-cpu-chipset-cooling-30g-71373978.html,"₦ 2,700",,,2022-11-02 22:49:26.264677
10,GE779EA2KYB4PNAFAMZ,Black Mouse Pad - Anti Slip,https://www.jumia.com.ng/generic-black-mouse-pad-anti-slip-110452165.html,"₦ 2,300",,,2022-11-02 22:49:26.422062
11,GE779EA053EMCNAFAMZ,Finnary Original 32GB Memory Card A1 High Speed Consumer Class Original 32gb Phone Micro SD Card,https://www.jumia.com.ng/finnary-original-32gb-memory-card-a1-high-speed-consumer-class-original-32gb-phone-micro-sd-card-69965580.html,"₦ 3,990","₦ 4,500",11%,2022-11-02 22:49:26.577975
12,XP047EL0K203RNAFAMZ,XPrinter Genuine XP58IIH Series POS Thermal Printer - Black,https://www.jumia.com.ng/xprinter-genuine-xp58iih-series-pos-thermal-printer-black-76758633.html,"₦ 13,000",,,2022-11-02 22:49:26.740657
13,OT570EA0R8INBNAFAMZ,Otg 2 In 1 OTG Type-C USB 3.0 Android Flash Drive Card Reader,https://www.jumia.com.ng/otg-2-in-1-otg-type-c-usb-3.0-android-flash-drive-card-reader-74074754.html,"₦ 2,650","₦ 3,500",24%,2022-11-02 22:49:26.898002
14,NO892DS0FJFWLNAFAMZ,Norton 360DELUXE 1+2 FREE USER,https://www.jumia.com.ng/norton-360deluxe-12-free-user-71310162.html,"₦ 8,500",,,2022-11-02 22:49:27.020381
15,GE779EA02Q9GGNAFAMZ,2.5 Inch Sata HDD SSD To USB 3.0 5Gbps Hard Disk Case,https://www.jumia.com.ng/generic-2.5-inch-sata-hdd-ssd-to-usb-3.0-5gbps-hard-disk-case-44548540.html,"₦ 4,160","₦ 6,660",38%,2022-11-02 22:49:27.185550
16,HP246EA08W1FBNAFAMZ,Hp Laserjet 107W Mono Laserjet Printer - Wireless,https://www.jumia.com.ng/hp-laserjet-107w-mono-laserjet-printer-wireless-76713941.html,"₦ 130,000","₦ 180,000",28%,2022-11-02 22:49:27.373010
17,HP246CL0DH2A7NAFAMZ,Hp ProBook 11 X360- TOUCHSCREEN Intel CELERON 256GB SSD 4GB RAM WIN10 Pro,https://www.jumia.com.ng/hp-probook-11-x360-touchscreen-intel-celeron-256gb-ssd-4gb-ram-win10-pro-91113622.html,"₦ 165,000","₦ 195,000",15%,2022-11-02 22:49:27.532134
18,GE779EA08P8TJNAFAMZ,3-Button USB Optical Wired Mouse With 1.1M Cord Compatible,https://www.jumia.com.ng/generic-3-button-usb-optical-wired-mouse-with-1.1m-cord-compatible-95741641.html,"₦ 2,060","₦ 3,090",33%,2022-11-02 22:49:27.676178
19,BR833EA29LT8PNAFAMZ,16 GB Memory Card,https://www.jumia.com.ng/generic-16-gb-memory-card-196566073.html,"₦ 3,200","₦ 5,000",36%,2022-11-02 22:49:27.832427
20,AD392EA04P2TQNAFAMZ,Hp 19V 1.58A Small Round Mouth Mini Laptop Charger,https://www.jumia.com.ng/19v-1.58a-small-round-mouth-mini-laptop-charger-adapter-mpg1517257.html,"₦ 5,300","₦ 6,500",18%,2022-11-02 22:49:28.066002
21,CO956DS2KFY3SNAFAMZ,Corel CorelDraw Graphic Suites X7 For Pc,https://www.jumia.com.ng/corel-coreldraw-graphic-suites-x7-for-pc-121786255.html,"₦ 5,000",,,2022-11-02 22:49:28.200327
22,HP246CL2ZHWHXNAFAMZ,Hp 15 Intel Pentium Quad Core 8GB RAM -Finger Print Reader- 1TB HDD Windows 10 + Free Mouse,https://www.jumia.com.ng/hp-15-intel-pentium-quad-core-8gb-ram-finger-print-reader-1tb-hdd-windows-10-free-mouse-118145508.html,"₦ 254,500",,,2022-11-02 22:49:28.334266
23,DE168EA36FOXYNAFAMZ,DELL Alienware AW2720HF 240Hz Gaming Monitor 27 Inch Monitor With FHD,https://www.jumia.com.ng/dell-alienware-aw2720hf-240hz-gaming-monitor-27-inch-monitor-with-fhd-109380229.html,"₦ 350,000",,,2022-11-02 22:49:28.475025
24,FD207EA0S6C5CNAFAMZ,F&D 2.0 Multimedia USB Speaker - V10,https://www.jumia.com.ng/fd-2.0-multimedia-usb-speaker-v10-82942374.html,"₦ 5,000","₦ 8,000",38%,2022-11-02 22:49:28.627170
25,GE779EA3AFVTXNAFAMZ,"GAOMON PD1161 IPS 11.6"" Graphics Tablet Monitor With 8 Keys",https://www.jumia.com.ng/gaomon-pd1161-ips-11.6-graphics-tablet-monitor-with-8-keys-118753989.html,"₦ 142,991","₦ 198,713",28%,2022-11-02 22:49:28.783420
26,GE779EA21CXJINAFAMZ,HDMI Video Capture Card 4K Screen Record USB3.0 1080P,https://www.jumia.com.ng/generic-hdmi-video-capture-card-4k-screen-record-usb3.0-1080p-101351232.html,"₦ 18,835","₦ 36,727",49%,2022-11-02 22:49:28.939708
27,HP246EA2B80ESNAFAMZ,Hp 107a A4 Monochrome Laserjet Printer - White,https://www.jumia.com.ng/hp-107a-a4-monochrome-laserjet-printer-white-180918793.html,"₦ 99,000",,,2022-11-02 22:49:29.081483
28,GE779EA2EIXQANAFAMZ,40ports Usb Hub 300w Charger 5v 60a Smart Charging Station,https://www.jumia.com.ng/generic-40ports-usb-hub-300w-charger-5v-60a-smart-charging-station-189403354.html,"₦ 24,098","₦ 42,196",43%,2022-11-02 22:49:29.233260
29,GE779EA2FZD33NAFAMZ,Adjustable Laptop Stand Foldable ABS 360 Degree Swivel,https://www.jumia.com.ng/generic-adjustable-laptop-stand-foldable-abs-360-degree-swivel-111567774.html,"₦ 6,800","₦ 8,000",15%,2022-11-02 22:49:29.389480
30,HP246CL2RTMFLNAFAMZ,Hp Notebook 15 Intel Pentium Quad Core 8GB RAM - 1TB HDD Windows 10 PRO + 32GB Flash,https://www.jumia.com.ng/hp-notebook-15-intel-pentium-quad-core-8gb-ram-1tb-hdd-windows-10-pro-32gb-flash-118046676.html,"₦ 220,898",,,2022-11-02 22:49:29.515274
31,GE779EA2Q9II2NAFAMZ,"USB 3.0 OTG Flash Drive For IPhone, Type-C Flash Drive",https://www.jumia.com.ng/generic-usb-3.0-otg-flash-drive-for-iphone-type-c-flash-drive-105264056.html,"₦ 8,600 - ₦ 11,200","₦ 11,000 - ₦ 12,000",22%,2022-11-02 22:49:29.682075
32,GE779FD1OJCH0NAFAMZ,Wooden Beside Laptop Desk Bamboo Adjustable Laptop Table,https://www.jumia.com.ng/generic-wooden-beside-laptop-desk-bamboo-adjustable-laptop-table-188597610.html,"₦ 19,999",,,2022-11-02 22:49:29.826142
