,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,GE779EA04XK0HNAFAMZ,"Wireless BT Remote Tripod Blog Portable Live Videos,YouTube Selfie Stick",https://www.jumia.com.ng/generic-wireless-bt-remote-tripod-blog-portable-live-videosyoutube-selfie-stick-94048280.html,"₦ 3,773","₦ 7,590",50%,2022-11-03 23:20:10.257269
1,GE779EA26SDD8NAFAMZ,（Buy The Whole Lot At Once）Metal Tripod Set,https://www.jumia.com.ng/generic-buy-the-whole-lot-at-oncemetal-tripod-set-104733323.html,"₦ 5,702","₦ 11,224",49%,2022-11-03 23:20:10.427303
2,GE779EA34C2D9NAFAMZ,Mobile Phone Clip Holder Bracket For Smartphones - Black,https://www.jumia.com.ng/generic-mobile-phone-clip-holder-bracket-for-smartphones-black-133997688.html,"₦ 1,447","₦ 2,400",40%,2022-11-03 23:20:10.579079
3,GE779EA2RXS0KNAFAMZ,Octopus Flexible Tripod Phone Video Camera Stand,https://www.jumia.com.ng/generic-octopus-flexible-tripod-phone-video-camera-stand-104975876.html,₦ 979,"₦ 2,256",57%,2022-11-03 23:20:10.740365
4,AR833EA1B1ZOHNAFAMZ,ARHANORY Phone Tripod Stand Ring Light Phones Selfie Stick Live Bracket Spin Desktop Stabilizer Clip Black,https://www.jumia.com.ng/arhanory-phone-tripod-stand-ring-light-phones-selfie-stick-live-bracket-spin-desktop-stabilizer-clip-black-94843097.html,"₦ 1,800","₦ 3,529",49%,2022-11-03 23:20:10.866352
5,GE779ST2IZCVENAFAMZ,Automatic Led Ringlight With Stand And Phone/camera Holder,https://www.jumia.com.ng/generic-automatic-led-ringlight-with-stand-and-phonecamera-holder-128051825.html,"₦ 8,800",,,2022-11-03 23:20:10.990464
6,AR833EA1KSLUTNAFAMZ,ARHANORY Phone Holder Tripod Stand With Ring Light Selfie Tiktok-Black,https://www.jumia.com.ng/arhanory-phone-holder-tripod-stand-with-ring-light-selfie-tiktok-black-98139359.html,"₦ 2,900","₦ 6,900",58%,2022-11-03 23:20:11.113127
7,GE779EA0FAA60NAFAMZ,Wireless BT Selfie Stick For Phone Handheld With Controller,https://www.jumia.com.ng/generic-wireless-bt-selfie-stick-for-phone-handheld-with-controller-67937652.html,"₦ 1,800","₦ 3,529",49%,2022-11-03 23:20:11.238887
8,GE779MT16G5J0NAFAMZ,Portable Tripod Stand Holder Mount Bracket,https://www.jumia.com.ng/generic-portable-tripod-stand-holder-mount-bracket-23579217.html,"₦ 3,150","₦ 6,176",49%,2022-11-03 23:20:11.357362
9,GE779EA19QKWTNAFAMZ,Phone Tripod Stand Kit With Holder Control Lightweight Portable And Free Gift,https://www.jumia.com.ng/generic-phone-tripod-stand-kit-with-holder-control-lightweight-portable-and-free-gift-77822867.html,"₦ 8,265","₦ 15,600",47%,2022-11-03 23:20:11.515821
10,OR537EA240YP1NAFAMZ,Oraimo SmartGimbal Stable Shooting For Phone Stabilizer,https://www.jumia.com.ng/oraimo-smartgimbal-stable-shooting-for-phone-stabilizer-118759672.html,"₦ 8,000","₦ 14,000",43%,2022-11-03 23:20:11.660370
