,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,GE779EL1MQOXHNAFAMZ,"Tripod Stand For Digital Cameras,Smartphones,camcoders And Small Projectors+Mobile Phone Telescope",https://www.jumia.com.ng/generic-tripod-stand-for-digital-cameras-smartphonescamcoders-and-small-projectors-with-mobile-phone-telescope-generic-mpg1180489.html,"₦ 12,350","₦ 19,000",35%,2022-11-03 23:21:12.786922
1,GE779EL0N4KCUNAFAMZ,"Tripod 3110 & Phone Telescope, Ring Light +3 In 1 Clip Lens",https://www.jumia.com.ng/tripod-3110-phone-telescope-ring-light-3-in-1-clip-lens-generic-mpg1255767.html,"₦ 15,999","₦ 22,000",27%,2022-11-03 23:21:12.946940
2,GE779EA27PT7BNAFAMZ,"10"" Live Ring Light LED Ringlight Tripod Stand Phone Holder",https://www.jumia.com.ng/generic-10-live-ring-light-led-ringlight-tripod-stand-phone-holder-111939833.html,"₦ 13,688","₦ 23,784",42%,2022-11-03 23:21:13.113316
3,GE779EA1MTSQBNAFAMZ,Tripod Stand With Phone Clip & Bluetooth Shutter Control-Silver,https://www.jumia.com.ng/generic-tripod-stand-with-phone-clip-bluetooth-shutter-control-silver-78970889.html,"₦ 8,549","₦ 15,100",43%,2022-11-03 23:21:13.304898
4,GE779EA1670KPNAFAMZ,S5 3-Axis Handheld Gimbal Stabilizer Video Record Anti-shake For,https://www.jumia.com.ng/generic-s5-3-axis-handheld-gimbal-stabilizer-video-record-anti-shake-for-90217807.html,"₦ 38,419","₦ 53,787",29%,2022-11-03 23:21:13.444477
5,GE779EA17LFGSNAFAMZ,Auto Tracking Selfie Stand 360° Degree Rotating Face,https://www.jumia.com.ng/generic-auto-tracking-selfie-stand-360-degree-rotating-face-80332237.html,"₦ 15,000","₦ 20,000",25%,2022-11-03 23:21:13.574060
6,GE779EA2OT7BLNAFAMZ,"Large 30CM Selfie Ring Light With Tripod Stand & Cell Phone Holder For Live Stream/Makeup, Led Camera Ringlight For YouTube Video/Photography Compatible With IPhone Android Phones (Upgraded)",https://www.jumia.com.ng/generic-large-30cm-selfie-ring-light-with-tripod-stand-cell-phone-holder-for-live-streammakeup-led-camera-ringlight-for-youtube-videophotography-compatible-with-iphone-android-phones-upgraded-194650626.html,"₦ 15,199","₦ 25,100",39%,2022-11-03 23:21:13.707023
7,GE779EL0FPODONAFAMZ,"Tripod Stand+Fish Eye Lens For Cameras,Projectors,phones,Cam",https://www.jumia.com.ng/generic-tripod-standfish-eye-lens-for-camerasprojectorsphonescam-63229362.html,"₦ 9,020","₦ 29,999",70%,2022-11-03 23:21:13.864006
8,GE779EA01ZDRBNAFAMZ,Smartphone Gimbal 360 Rotation For Vlog Video Record Face Black,https://www.jumia.com.ng/generic-smartphone-gimbal-360-rotation-for-vlog-video-record-face-black-70403330.html,"₦ 11,923","₦ 17,885",33%,2022-11-03 23:21:14.078210
9,GE779EA320DPBNAFAMZ,Phone Tripod Moblie Phone Clip Bracket Monopod Stand For Smartphone Camera,https://www.jumia.com.ng/generic-phone-tripod-moblie-phone-clip-bracket-monopod-stand-for-smartphone-camera-191557748.html,"₦ 1,183","₦ 2,366",50%,2022-11-03 23:21:14.290043
