,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,GE779EA1RUSIPNAFAMZ,SmallRig Octopod Tripod Selection Portable Flexible For IPhone 13 Pro Mini Camera Tripod Phone Holder Clip Stand DT-01 3255,https://www.jumia.com.ng/generic-smallrig-octopod-tripod-selection-portable-flexible-for-iphone-13-pro-mini-camera-tripod-phone-holder-clip-stand-dt-01-3255-194425270.html,"₦ 28,190","₦ 48,603",42%,2022-11-03 23:31:35.476898
1,GE779EA2WUBNKNAFAMZ,Funsnap Tripods Tripod For Phone Mobile Camera Holder Clip,https://www.jumia.com.ng/generic-funsnap-tripods-tripod-for-phone-mobile-camera-holder-clip-184849067.html,"₦ 10,018","₦ 18,036",44%,2022-11-03 23:31:35.759877
2,GE779EA1ZXLCQNAFAMZ,Jaws Flex Clamp Mount 8 Joint Adjustable Goose Neck For 4 3,https://www.jumia.com.ng/generic-jaws-flex-clamp-mount-8-joint-adjustable-goose-neck-for-4-3-185002802.html,"₦ 16,640","₦ 31,280",47%,2022-11-03 23:31:36.040012
3,GE779EA2XM6QONAFAMZ,Protable Action Camera Tripod Accessories Stand For Sony Dv,https://www.jumia.com.ng/generic-protable-action-camera-tripod-accessories-stand-for-sony-dv-184849377.html,"₦ 22,110","₦ 42,220",48%,2022-11-03 23:31:36.236599
4,GE779EA2EEHI8NAFAMZ,Universal Smartphone Tripod Adapter Cell Phone Holder Mount,https://www.jumia.com.ng/generic-universal-smartphone-tripod-adapter-cell-phone-holder-mount-184822154.html,"₦ 9,228","₦ 16,456",44%,2022-11-03 23:31:36.434982
5,GE779EA26RGUCNAFAMZ,Handheld Grip Mini Tripod And Stablizer Steadycam For Sony,https://www.jumia.com.ng/generic-handheld-grip-mini-tripod-and-stablizer-steadycam-for-sony-188519223.html,"₦ 16,270","₦ 29,540",45%,2022-11-03 23:31:36.676183
6,GE779EA35IESKNAFAMZ,Projector Stand Multi-Function Stand Suitable For Live With,https://www.jumia.com.ng/generic-projector-stand-multi-function-stand-suitable-for-live-with-188555609.html,"₦ 22,200","₦ 41,400",46%,2022-11-03 23:31:36.908361
7,GE779EA2AB9CONAFAMZ,Ulanzi 50inch Mobile Dslr Tripod Kit Compact Travel Vlog 11,https://www.jumia.com.ng/generic-ulanzi-50inch-mobile-dslr-tripod-kit-compact-travel-vlog-11-184835283.html,"₦ 28,569","₦ 55,138",48%,2022-11-03 23:31:37.119789
8,GE779EA2MKVKSNAFAMZ,Kingjoy Vt-850 Light Video Tripod Kits Camera Tripod Stand,https://www.jumia.com.ng/generic-kingjoy-vt-850-light-video-tripod-kits-camera-tripod-stand-184975885.html,"₦ 23,105","₦ 44,210",48%,2022-11-03 23:31:37.286053
9,GE779EA1YC5GANAFAMZ,Photography Tripod Light Stand For Photo Studio Reflector,https://www.jumia.com.ng/generic-photography-tripod-light-stand-for-photo-studio-reflector-185004181.html,"₦ 23,105 - ₦ 30,334","₦ 44,210 - ₦ 58,668",48%,2022-11-03 23:31:37.451712
