,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,GE779EA24RZZZNAFAMZ,Carbon Fiber Camera Track Slider Rail For Mobile Phone,https://www.jumia.com.ng/generic-carbon-fiber-camera-track-slider-rail-for-mobile-phone-138175982.html,"₦ 46,764","₦ 65,470",29%,2022-11-03 23:28:53.114149
1,GE779EA1BTNPZNAFAMZ,Folding Camera Tripod Mount Stand Universal Phones Clamp Clip For,https://www.jumia.com.ng/generic-folding-camera-tripod-mount-stand-universal-phones-clamp-clip-for-91752308.html,"₦ 7,603","₦ 10,644",29%,2022-11-03 23:28:53.417501
2,GE779EA33YA99NAFAMZ,Projector Stand Multi-Function Stand Suitable For Live With,https://www.jumia.com.ng/generic-projector-stand-multi-function-stand-suitable-for-live-with-137963088.html,"₦ 16,991","₦ 33,982",50%,2022-11-03 23:28:53.672324
3,GE779EA07AAIINAFAMZ,Suitable For Mobile Phone/camera/ring Light/metal Tripod + Remote Control,https://www.jumia.com.ng/generic-suitable-for-mobile-phonecameraring-lightmetal-tripod-remote-control-89473221.html,"₦ 8,560","₦ 12,840",33%,2022-11-03 23:28:53.853974
4,GE779EA2BNZY5NAFAMZ,Jadkinsta Aluminum Small Travel Mini Camera Tripod Stand,https://www.jumia.com.ng/generic-jadkinsta-aluminum-small-travel-mini-camera-tripod-stand-150872504.html,"₦ 7,426","₦ 14,851",50%,2022-11-03 23:28:54.041604
5,GE779EA2KQRZZNAFAMZ,Meking 8 Inch Low Floor Roller Wheel Light Stand Foldable,https://www.jumia.com.ng/generic-meking-8-inch-low-floor-roller-wheel-light-stand-foldable-151047755.html,"₦ 18,977","₦ 37,955",50%,2022-11-03 23:28:54.322236
6,GE779EA33BIG8NAFAMZ,Long Tripod Bluetooth Remote Control Self-Timer Camera Clip,https://www.jumia.com.ng/generic-long-tripod-bluetooth-remote-control-self-timer-camera-clip-140547968.html,"₦ 9,522","₦ 16,044",41%,2022-11-03 23:28:54.517637
7,GE779EA1GTXLSNAFAMZ,160cm Photography Selfie Tripod 1/4 Screw Adjustable Tripod,https://www.jumia.com.ng/generic-160cm-photography-selfie-tripod-14-screw-adjustable-tripod-80663788.html,"₦ 9,214","₦ 16,585",44%,2022-11-03 23:28:54.694329
8,GE779EA2R2IJXNAFAMZ,160cm Photography Selfie Tripod 1/4 Screw Adjustable Tripod,https://www.jumia.com.ng/generic-160cm-photography-selfie-tripod-14-screw-adjustable-tripod-114399366.html,"₦ 10,990","₦ 19,780",44%,2022-11-03 23:28:54.852878
9,GE779EA2XVIEXNAFAMZ,3110 Pro Camera Tripod Lightweight Flexible Portable,https://www.jumia.com.ng/generic-3110-pro-camera-tripod-lightweight-flexible-portable-118892877.html,"₦ 13,000","₦ 14,560",11%,2022-11-03 23:28:55.075452
10,GE779EA2SMWRSNAFAMZ,Camera/smartphone Tripod 50/65/103/130/150cm Universal For,https://www.jumia.com.ng/generic-camerasmartphone-tripod-5065103130150cm-universal-for-140503096.html,"₦ 16,065","₦ 29,130",45%,2022-11-03 23:28:55.277951
11,GE779EA2LP10VNAFAMZ,Alloet Professional Camera Tripod Stand Holder For Dslr For,https://www.jumia.com.ng/generic-alloet-professional-camera-tripod-stand-holder-for-dslr-for-151027375.html,"₦ 13,023","₦ 26,047",50%,2022-11-03 23:28:55.438153
12,GE779EA1UP3OXNAFAMZ,Multifunctional Tripod Folding Wireless Bluetooth Stabilized Selfie Stick,https://www.jumia.com.ng/generic-multifunctional-tripod-folding-wireless-bluetooth-stabilized-selfie-stick-114852021.html,"₦ 2,920","₦ 5,260",44%,2022-11-03 23:28:55.590199
13,GE779EA0MZ4XZNAFAMZ,10 Inch Led Ring Light Usb Ringlamp Tripod Light Ring Photo Selfie Lamp Stand,https://www.jumia.com.ng/generic-10-inch-led-ring-light-usb-ringlamp-tripod-light-ring-photo-selfie-lamp-stand-91909583.html,"₦ 14,080","₦ 21,120",33%,2022-11-03 23:28:55.752962
14,GE779EA1U3L4VNAFAMZ,Long Tripod Bluetooth Remote Control Self-Timer Camera Clip,https://www.jumia.com.ng/generic-long-tripod-bluetooth-remote-control-self-timer-camera-clip-151022011.html,"₦ 13,125","₦ 26,250",50%,2022-11-03 23:28:55.906338
15,GE779EA1XJNK8NAFAMZ,Long Tripod Bluetooth Remote Control Self-Timer Camera Clip,https://www.jumia.com.ng/generic-long-tripod-bluetooth-remote-control-self-timer-camera-clip-140501861.html,"₦ 12,071","₦ 21,142",43%,2022-11-03 23:28:56.052867
16,GE779EA1X6BJONAFAMZ,Long Tripod Bluetooth Remote Control Self-Timer Camera Clip,https://www.jumia.com.ng/generic-long-tripod-bluetooth-remote-control-self-timer-camera-clip-140488161.html,"₦ 12,173","₦ 21,346",43%,2022-11-03 23:28:56.211693
17,GE779EA1XEDQWNAFAMZ,Alloet Professional Camera Tripod Stand Holder For Dslr For,https://www.jumia.com.ng/generic-alloet-professional-camera-tripod-stand-holder-for-dslr-for-140546561.html,"₦ 13,018","₦ 23,036",43%,2022-11-03 23:28:56.395540
18,GE779EA1QCNULNAFAMZ,Moveski Mk-Hy01 Cell Phone Tripod Universal Mini Extra-Long,https://www.jumia.com.ng/generic-moveski-mk-hy01-cell-phone-tripod-universal-mini-extra-long-137962740.html,"₦ 7,331","₦ 14,661",50%,2022-11-03 23:28:56.562787
19,GE779EA39WHBCNAFAMZ,Camera/smartphone Tripod 50/65/103/130/150cm Universal For,https://www.jumia.com.ng/generic-camerasmartphone-tripod-5065103130150cm-universal-for-140503089.html,"₦ 13,287","₦ 23,574",44%,2022-11-03 23:28:56.720153
20,GE779EA2808A7NAFAMZ,4 Sections Dslr Camera Tripod Stand Mini Protable Tripod,https://www.jumia.com.ng/generic-4-sections-dslr-camera-tripod-stand-mini-protable-tripod-151008343.html,"₦ 13,424","₦ 26,848",50%,2022-11-03 23:28:56.872838
21,GE779EA1FE3HHNAFAMZ,Camera Cage Video Stabilizer For A6000/A6300/ILCE- 6000 ILCE-,https://www.jumia.com.ng/generic-camera-cage-video-stabilizer-for-a6000a6300ilce-6000-ilce-71181368.html,"₦ 24,148","₦ 28,978",17%,2022-11-03 23:28:57.052038
