,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,SA948MP1X3CJ0NAFAMZ,"Samsung Galaxy S9 (4GB RAM,64GB ROM)8.0 Oreo. Midnight Black",https://www.jumia.com.ng/samsung-galaxy-s9-4gb-ram64gb-rom8.0-oreo.-midnight-black-180794061.html,"₦ 105,250","₦ 120,000",12%,2022-11-03 11:31:23.402597
1,GE779EA04F1Y4NAFAMZ,Fast Charging Adaptive Charger For All Android Phones,https://www.jumia.com.ng/generic-fast-charging-adaptive-charger-for-all-android-phones-82802470.html,"₦ 3,500","₦ 7,000",50%,2022-11-03 11:31:23.588484
2,QC019EA3ANC5QNAFAMZ,Qcy T13 Bluetooth Headsets BT 5.1 Earphones IPX5 Headphone 40H,https://www.jumia.com.ng/qcy-t13-bluetooth-headsets-bt-5.1-earphones-ipx5-headphone-40h-143538299.html,"₦ 11,000","₦ 21,569",49%,2022-11-03 11:31:23.807780
3,SA948EA35P6DZNAFAMZ,Samsung Galaxy A23 Transparent Front And Back 360 Case Pouch,https://www.jumia.com.ng/samsung-galaxy-a23-transparent-front-and-back-360-case-pouch-178217909.html,"₦ 2,699","₦ 3,400",21%,2022-11-03 11:31:23.987520
4,SA948MP13KOPKNAFAMZ,"Samsung Galaxy M32 - 6.4"" (128GB ROM,6GB RAM) Android 11 (64/8/2/2)MP + 20MP Selfie - 4G LTE - Dual Sim - 6000mAh - Black",https://www.jumia.com.ng/samsung-galaxy-m32-6.4-128gb-rom6gb-ram-android-11-64822mp-20mp-selfie-4g-lte-dual-sim-6000mah-black-86107466.html,"₦ 199,299","₦ 389,999",49%,2022-11-03 11:31:24.128598
5,GE779EA2XQ01ONAFAMZ,Smart Watch Bluetooth For Android IOS Waterproof Sport,https://www.jumia.com.ng/generic-smart-watch-bluetooth-for-android-ios-waterproof-sport-169727577.html,"₦ 3,450","₦ 5,750",40%,2022-11-03 11:31:24.274039
6,GE779EA1NOXCYNAFAMZ,GuNice LN-A168 Super Bass Wireless Bluetooth Speaker MP3 FM-black,https://www.jumia.com.ng/generic-gunice-ln-a168-super-bass-wireless-bluetooth-speaker-mp3-fm-black-122306200.html,"₦ 8,500","₦ 13,000",35%,2022-11-03 11:31:24.418429
7,GE779EA0L9CJXNAFAMZ,USB Type C 20W Fast Charger For IPhone 14/13/12/11/XR/ Pro Max,https://www.jumia.com.ng/generic-usb-type-c-20w-fast-charger-for-iphone-14131211xr-pro-max-90180753.html,"₦ 4,990","₦ 5,650",12%,2022-11-03 11:31:24.604734
8,TE339MT1UW9PONAFAMZ,"Tecno F1, B1C) 5.0"" Android 8.1, 8GB ROM + 1GB RAM, 2+5MP Beauty Camera, 2000mAh Battery -",https://www.jumia.com.ng/tecno-f1-b1c-5.0-android-8.1-8gb-rom-1gb-ram-25mp-beauty-camera-2000mah-battery-163206321.html,"₦ 39,450",,,2022-11-03 11:31:24.716676
9,GE779EA12A9KENAFAMZ,Magnetic Case With Front And Back Glass For IPhones 6/ 6+/6s / 7/8/ Xs Max /11 Pro/11 Pro Max,https://www.jumia.com.ng/generic-magnetic-case-with-front-and-back-glass-for-iphones-6-66s-78-xs-max-11-pro11-pro-max-66340346.html,"₦ 3,500 - ₦ 4,900","₦ 5,000 - ₦ 7,000",50%,2022-11-03 11:31:24.863420
