,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,ED473EA0G2DIWNAFAMZ,Edifier M206BT 68Watts Channel Bluetooth Multimedia Speakers,https://www.jumia.com.ng/edifier-m206bt-68watts-channel-bluetooth-multimedia-speakers-69648962.html,"₦ 24,600","₦ 48,627",49%,2022-11-03 14:40:43.816164
1,WE974EA0X0UORNAFAMZ,"WEYON 32"" Inches LED TV +1 Years Warranty - Black",https://www.jumia.com.ng/32-inches-led-tv-1-years-warranty-black-weyon-mpg1676899.html,"₦ 54,994","₦ 107,624",49%,2022-11-03 14:40:43.986443
2,GE779EA0CTTBBNAFAMZ,Mini Clip-on Lavalier Microphone Lapel Condenser Mic,https://www.jumia.com.ng/generic-mini-clip-on-lavalier-microphone-lapel-condenser-mic-70464512.html,"₦ 1,951","₦ 3,950",51%,2022-11-03 14:40:44.164348
3,GE779EL11O7TONAFAMZ,Air 3 Wireless Bluetooth Earphone Earbuds For Android & IOS,https://www.jumia.com.ng/generic-air-3-wireless-bluetooth-earphone-earbuds-for-android-ios-67657236.html,"₦ 3,500","₦ 6,863",49%,2022-11-03 14:40:44.359368
4,IT724EA0UB5PMNAFAMZ,"itel 32"" Inches A3240GE ICast Feature & Overvoltage Protection",https://www.jumia.com.ng/itel-32-inches-a3240ge-icast-feature-overvoltage-protection-89090905.html,"₦ 60,602","₦ 162,330",63%,2022-11-03 14:40:44.514510
5,NE493EA2DW2J2NAFAMZ,"Nexus 32 Inch TV With Full HD, Overvoltage Protection + 2 Years Warranty",https://www.jumia.com.ng/nexus-32-inch-tv-with-full-hd-overvoltage-protection-2-years-warranty-103636244.html,"₦ 71,280",,,2022-11-03 14:40:44.694975
6,WI866EA1HPCEENAFAMZ,Djack Bluetooth Home Theater XBOOM System (Sounds Good),https://www.jumia.com.ng/djack-bluetooth-home-theater-xboom-system-sounds-good-81120209.html,"₦ 44,750","₦ 61,999",28%,2022-11-03 14:40:44.838791
7,WI866EA1BMVENNAFAMZ,Djack Perfect Bluetooth Home Theater 2102A,https://www.jumia.com.ng/djack-perfect-bluetooth-home-theater-2102a-78090008.html,"₦ 44,950","₦ 50,500",11%,2022-11-03 14:40:44.954901
8,12857EA12KU5TNAFAMZ,XT11 Earphone Wireless In-Ear Bluetooth Earphone For Sports,https://www.jumia.com.ng/generic-xt11-earphone-wireless-in-ear-bluetooth-earphone-for-sports-71679746.html,₦ 982,"₦ 1,964",50%,2022-11-03 14:40:45.164846
9,GE779EL18WV8GNAFAMZ,TV Guard Voltage Protection Adaptor - WHITE,https://www.jumia.com.ng/generic-tv-guard-voltage-protection-adaptor-white-67563457.html,"₦ 3,000","₦ 3,500",14%,2022-11-03 14:40:45.289946
